song_duration_ms,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,audio_mode,speechiness,tempo,time_signature,audio_valence
217386,0.0113,0.721,0.822,7.01e-05,7,0.0898,-4.843,1,0.0391,140.002,4,0.536
225626,0.0152,0.619,0.579,6.4e-05,4,0.0858,-9.307,1,0.0473,127.224,4,0.69
198146,0.904,0.363,0.129,1.52e-06,0,0.157,-14.304,1,0.0322,80.367,3,0.147
165733,0.977,0.807,0.379,8.43e-05,5,0.0597,-8.774,1,0.0311,93.449,4,0.842
233240,0.597,0.573,0.429,8.18e-05,2,0.0839,-8.68,1,0.0294,139.097,4,0.361
199040,0.191,0.676,0.733,0.0,0,0.192,-7.745,1,0.0294,98.234,3,0.591
255880,0.000886,0.343,0.827,1.08e-06,0,0.315,-6.327,1,0.0377,89.397,4,0.541
237018,0.0893,0.662,0.704,0.0,7,0.785,-4.062,1,0.463,85.882,4,0.514
228826,0.0496,0.529,0.865,1.8e-06,5,0.646,-5.301,1,0.0418,173.956,4,0.489
145542,0.103,0.896,0.671,0.0,1,0.552,-6.977,0,0.289,112.502,4,0.358
189506,0.156,0.828,0.844,1.31e-06,10,0.0609,-3.447,0,0.0895,120.989,4,0.858
281960,0.322,0.758,0.847,0.0,11,0.128,-7.491,1,0.0346,114.472,4,0.909
165080,0.762,0.617,0.81,0.0,10,0.134,-6.513,1,0.0798,97.389,4,0.65
269106,0.101,0.798,0.867,0.0,1,0.0634,-5.971,0,0.12,109.04,4,0.668
131064,0.0161,0.71,0.789,2.77e-06,4,0.451,-3.874,1,0.0722,142.929,4,0.717
247153,0.423,0.589,0.495,0.0,2,0.113,-8.588,1,0.035,159.859,4,0.188
251734,0.625,0.804,0.497,6.22e-05,1,0.117,-12.484,1,0.19,95.993,4,0.782
195866,0.000569,0.607,0.743,1.05e-05,2,0.201,-4.984,1,0.0376,127.942,4,0.752
269554,0.0193,0.749,0.794,0.0,0,0.543,-5.063,1,0.064,135.959,4,0.46
296800,0.313,0.711,0.292,0.0,4,0.131,-15.523,0,0.037,103.951,4,0.194
196400,0.0175,0.669,0.574,0.00294,4,0.146,-6.442,0,0.0286,120.013,4,0.273
240640,0.177,0.514,0.693,0.0,9,0.351,-5.868,1,0.408,110.568,3,0.287
267746,0.435,0.837,0.407,0.000487,7,0.174,-12.416,0,0.0563,105.013,4,0.922
216023,0.993,0.504,0.0133,0.959,8,0.107,-30.89,0,0.0586,65.953,4,0.139
149654,0.376,0.615,0.451,0.733,11,0.657,-7.17,0,0.124,84.917,4,0.376
247616,0.01,0.648,0.677,4.6e-05,1,0.176,-6.288,1,0.185,105.002,4,0.34
191800,0.0299,0.708,0.737,0.0804,11,0.101,-6.665,0,0.0943,132.612,4,0.476
162229,0.000829,0.808,0.688,0.0,11,0.0554,-4.346,1,0.108,130.052,4,0.167
232549,0.03,0.814,0.813,9.33e-05,2,0.255,-3.023,0,0.0561,79.997,4,0.839
170733,0.00839,0.943,0.777,0.0,1,0.278,-4.273,1,0.2,135.0,4,0.711
182211,0.847,0.719,0.325,0.0,0,0.125,-12.222,1,0.0355,130.534,4,0.286
184733,0.179,0.632,0.738,6.11e-06,10,0.375,-7.708,1,0.0405,91.167,4,0.883
275986,0.00864,0.583,0.829,0.0,1,0.0426,-4.603,1,0.134,174.028,4,0.575
249800,0.12,0.869,0.691,0.0,7,0.102,-6.872,1,0.192,95.019,4,0.875
201840,0.0108,0.8,0.894,0.437,6,0.0285,-7.346,0,0.04,138.48,4,0.967
200426,0.584,0.458,0.234,0.00029,8,0.182,-14.843,1,0.0273,77.317,3,0.197
272160,0.35,0.593,0.468,3.52e-05,7,0.0919,-11.165,1,0.0285,75.798,4,0.597
174120,0.0365,0.792,0.523,0.0,8,0.161,-7.856,1,0.196,86.311,4,0.545
272346,0.86,0.567,0.434,0.257,7,0.115,-12.755,0,0.0349,82.459,4,0.254
291293,0.207,0.709,0.824,0.000307,1,0.0888,-8.824,1,0.0453,118.814,4,0.867
312120,0.46,0.763,0.602,2.41e-06,9,0.112,-6.263,1,0.031,127.477,4,0.668
235445,0.358,0.492,0.701,0.000133,0,0.0881,-5.696,1,0.232,164.171,4,0.404
189333,0.421,0.38,0.553,2.63e-06,7,0.0788,-6.621,1,0.0653,179.629,4,0.384
231760,0.61,0.519,0.515,5.66e-05,5,0.107,-9.448,1,0.031,80.329,4,0.714
260066,0.137,0.682,0.505,0.0,1,0.234,-11.709,1,0.138,89.954,4,0.4
202247,0.479,0.458,0.502,0.0,1,0.102,-7.483,1,0.361,174.098,3,0.612
227476,0.0481,0.686,0.807,0.0,1,0.0652,-3.324,1,0.0613,183.971,4,0.63
340636,0.0934,0.602,0.691,0.00119,2,0.496,-12.281,1,0.0387,134.142,4,0.329
205493,0.094,0.813,0.629,0.00396,1,0.0429,-7.39,0,0.0895,151.903,4,0.819
181906,0.498,0.349,0.41,0.0,7,0.113,-10.299,1,0.033,115.656,3,0.667
198440,0.749,0.655,0.56,0.0,9,0.115,-6.857,1,0.0486,140.975,4,0.599
155351,0.0732,0.918,0.602,1.94e-05,1,0.417,-8.891,1,0.0603,110.996,4,0.81
214946,0.0113,0.854,0.71,8.72e-05,4,0.166,-6.32,0,0.0793,106.894,4,0.818
217933,0.00623,0.735,0.482,0.0144,8,0.448,-9.445,1,0.139,181.995,4,0.315
244026,0.713,0.606,0.457,2.53e-05,6,0.0747,-14.035,0,0.0497,92.033,4,0.813
231786,0.0153,0.694,0.881,0.0196,1,0.0851,-4.053,0,0.0701,121.554,4,0.924
177431,0.014,0.661,0.902,0.0,10,0.085,-3.053,0,0.283,124.055,4,0.188
200746,0.254,0.691,0.71,0.0,5,0.108,-5.144,1,0.334,192.046,4,0.726
160893,0.0696,0.736,0.69,0.0,8,0.49,-5.713,1,0.152,92.956,4,0.624
270066,0.0341,0.877,0.433,0.525,3,0.0206,-12.004,1,0.0435,122.231,4,0.972
191800,0.0299,0.708,0.737,0.0804,11,0.101,-6.665,0,0.0943,132.612,4,0.476
240000,0.379,0.928,0.675,0.0,5,0.0533,-3.535,1,0.0566,105.952,4,0.794
288862,0.000451,0.861,0.551,0.835,1,0.0815,-7.779,1,0.11,139.96,4,0.923
148965,0.756,0.602,0.273,0.851,2,0.108,-10.908,1,0.032,87.178,4,0.0662
262000,0.372,0.841,0.842,0.0316,11,0.113,-8.701,1,0.0464,117.997,4,0.894
211092,0.161,0.722,0.705,1.63e-06,5,0.113,-5.821,0,0.0505,124.016,4,0.533
235626,0.351,0.702,0.784,0.0,5,0.0814,-5.056,1,0.0278,117.599,4,0.54
245360,0.0114,0.648,0.947,0.0567,4,0.105,-6.617,0,0.0369,113.255,4,0.602
158306,0.796,0.693,0.324,0.0,11,0.246,-15.085,1,0.205,144.14,4,0.382
295600,0.245,0.42,0.33,0.000679,9,0.0677,-13.925,1,0.0275,157.143,3,0.175
240682,0.267,0.875,0.644,0.0,1,0.125,-6.554,1,0.222,139.086,4,0.788
227906,0.245,0.623,0.65,0.000913,10,0.146,-7.953,1,0.0274,116.74,4,0.879
219400,0.0049,0.549,0.916,0.123,4,0.104,-4.185,0,0.034,127.131,4,0.632
109870,0.892,0.384,0.473,0.584,0,0.114,-12.735,1,0.286,119.988,4,0.255
154285,0.114,0.768,0.691,1.83e-05,2,0.26,-5.341,1,0.459,83.942,4,0.758
223120,0.0579,0.555,0.727,7.52e-06,6,0.0937,-4.202,1,0.0388,82.142,4,0.739
279213,0.000996,0.695,0.876,6.89e-06,3,0.106,-4.262,0,0.0553,89.954,4,0.941
218160,0.00497,0.373,0.86,0.00078,6,0.209,-6.518,0,0.089,120.014,4,0.583
314357,0.373,0.722,0.282,0.00557,5,0.147,-7.484,1,0.106,91.367,4,0.217
221946,0.173,0.758,0.634,2.42e-05,4,0.0866,-9.075,1,0.0413,95.002,4,0.804
178746,0.37,0.824,0.47,0.0,1,0.115,-8.767,1,0.425,69.968,4,0.602
217822,0.172,0.635,0.902,0.0,0,0.125,-3.559,1,0.109,102.063,4,0.286
264925,0.464,0.72,0.642,0.34,6,0.0933,-11.852,1,0.0457,123.992,4,0.137
221565,0.275,0.67,0.55,0.0,4,0.127,-9.553,1,0.111,123.971,4,0.421
226027,0.215,0.67,0.689,0.000763,9,0.223,-7.859,0,0.124,158.941,4,0.644
167773,0.395,0.539,0.364,0.0,6,0.131,-13.56,0,0.0341,123.056,4,0.59
170444,0.158,0.822,0.896,0.137,6,0.0823,-3.902,1,0.0566,120.046,4,0.715
198466,0.0573,0.564,0.587,0.00485,4,0.0416,-7.393,0,0.0316,147.462,4,0.966
149546,0.534,0.455,0.441,0.0,5,0.124,-11.119,1,0.08,189.169,3,0.633
187436,0.0691,0.719,0.704,0.0,1,0.166,-4.724,1,0.0476,133.002,4,0.628
233946,0.0102,0.68,0.536,0.00105,5,0.113,-6.669,0,0.0582,119.958,4,0.417
204375,0.33,0.654,0.612,0.0,6,0.299,-6.475,0,0.328,175.927,4,0.468
166253,0.00245,0.695,0.818,3.36e-06,6,0.305,-5.532,0,0.0482,102.976,4,0.599
200346,0.000719,0.378,0.953,2.89e-05,9,0.0936,-3.632,1,0.138,167.808,4,0.512
176933,0.255,0.643,0.42,0.0,4,0.143,-12.93,1,0.0302,123.712,4,0.881
225893,0.247,0.888,0.515,0.0,1,0.446,-6.246,1,0.271,141.009,4,0.264
256574,0.615,0.491,0.851,0.0,9,0.0958,-4.335,1,0.381,85.697,4,0.61
169180,0.733,0.649,0.548,0.0,1,0.136,-5.692,0,0.0318,150.036,4,0.506
197343,0.523,0.762,0.514,6.24e-05,1,0.13,-7.04,1,0.0525,95.027,4,0.283
196586,0.00773,0.46,0.981,0.0,1,0.276,-2.725,0,0.156,139.024,4,0.266
139876,0.954,0.542,0.0501,0.891,2,0.0912,-17.623,1,0.0328,110.739,4,0.0634
224000,0.221,0.723,0.684,0.0,7,0.296,-6.252,1,0.195,112.995,4,0.861
245681,0.22,0.721,0.489,0.0,6,0.0196,-10.827,0,0.396,123.755,4,0.474
221281,0.496,0.645,0.567,0.0,5,0.295,-5.795,0,0.28,92.079,4,0.69
221147,0.000337,0.685,0.903,0.834,6,0.287,-5.745,0,0.0495,139.957,4,0.543
170466,4.91e-05,0.683,0.739,0.0122,11,0.293,-12.831,0,0.0495,122.113,4,0.836
195840,0.861,0.455,0.265,0.0,5,0.685,-8.468,1,0.0491,176.036,4,0.324
256744,0.277,0.671,0.376,0.92,7,0.0948,-10.028,0,0.0547,172.048,4,0.421
188971,0.18,0.529,0.644,0.188,5,0.493,-7.383,1,0.069,57.107,4,0.0682
181520,0.603,0.798,0.175,0.0,0,0.625,-12.603,1,0.0594,93.994,4,0.633
269106,0.101,0.798,0.867,0.0,1,0.0634,-5.971,0,0.12,109.04,4,0.668
256874,0.009,0.704,0.989,0.0443,8,0.0814,-5.079,1,0.073,127.992,4,0.123
383586,0.605,0.338,0.62,1.04e-06,6,0.983,-7.925,0,0.0428,64.763,4,0.264
210090,0.253,0.69,0.622,0.0,5,0.116,-5.025,0,0.0622,102.04,4,0.544
273133,0.549,0.692,0.526,0.00726,6,0.144,-11.729,0,0.0284,115.29,4,0.673
199944,0.00523,0.804,0.823,2.77e-06,11,0.168,-3.496,0,0.147,98.026,4,0.619
182226,0.548,0.514,0.83,0.0,2,0.321,-8.666,1,0.0391,148.806,4,0.964
253390,0.099,0.816,0.726,0.0,5,0.372,-3.998,0,0.129,136.048,4,0.65
183454,0.321,0.568,0.368,0.000618,11,0.121,-12.486,0,0.447,79.697,4,0.0544
186904,0.219,0.792,0.716,0.0,8,0.118,-3.726,1,0.283,142.218,4,0.655
154560,0.201,0.574,0.525,0.0,9,0.0826,-7.257,0,0.234,112.948,4,0.465
207146,0.594,0.723,0.664,1.35e-06,7,0.31,-4.77,1,0.034,94.962,4,0.483
205920,0.105,0.562,0.906,0.0,4,0.145,-2.085,1,0.0758,124.146,4,0.674
180897,0.268,0.738,0.629,0.00114,6,0.163,-4.882,0,0.0495,146.067,4,0.319
244354,0.601,0.536,0.322,2.26e-05,7,0.113,-12.834,1,0.0621,135.5,4,0.236
224649,0.00412,0.57,0.789,0.863,11,0.169,-7.621,0,0.0362,122.044,4,0.158
147373,0.919,0.71,0.114,0.0,4,0.154,-12.764,0,0.269,47.953,4,0.433
204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
155160,0.47,0.742,0.327,5.23e-06,7,0.0669,-13.062,1,0.317,174.334,4,0.903
309760,0.00796,0.759,0.578,8.18e-05,6,0.0605,-12.56,0,0.0468,105.598,4,0.944
200413,0.968,0.219,0.496,0.554,3,0.189,-9.088,1,0.0433,181.491,4,0.583
174000,0.571,0.632,0.652,0.85,4,0.194,-10.558,1,0.0302,115.031,4,0.594
240341,0.711,0.611,0.466,0.000264,9,0.0847,-11.361,1,0.372,192.08,4,0.223
200244,0.51,0.737,0.514,0.0,9,0.0691,-6.238,1,0.0468,94.048,4,0.449
264907,0.318,0.744,0.686,0.0,8,0.0754,-6.246,1,0.217,80.984,4,0.341
836666,0.0439,0.295,0.568,0.0117,0,0.977,-8.232,1,0.0284,98.284,4,0.384
160183,0.0267,0.626,0.8,0.000138,1,0.0623,-3.988,0,0.035,127.966,4,0.258
328853,0.402,0.716,0.732,9.12e-05,10,0.166,-6.232,1,0.033,92.897,4,0.914
229998,0.486,0.741,0.512,0.0,2,0.143,-9.568,0,0.34,87.022,4,0.671
224666,0.0248,0.737,0.609,4.26e-06,11,0.208,-11.121,1,0.0366,99.983,4,0.87
214960,0.428,0.603,0.494,0.000171,2,0.0894,-10.27,1,0.0301,147.814,4,0.729
250213,0.574,0.513,0.644,0.0,5,0.144,-7.111,0,0.277,139.573,4,0.482
645000,0.0632,0.494,0.657,0.449,7,0.0849,-7.543,1,0.0397,118.194,4,0.737
174576,0.433,0.717,0.459,1.89e-05,9,0.109,-6.075,1,0.0412,100.011,4,0.575
183681,0.28,0.691,0.566,0.0,4,0.106,-5.213,0,0.227,147.982,4,0.291
214160,0.121,0.665,0.639,0.327,2,0.0952,-7.747,1,0.0276,100.082,4,0.642
274760,0.0841,0.438,0.428,4.63e-05,7,0.138,-14.861,1,0.0263,94.864,4,0.209
179600,0.0095,0.456,0.752,0.00145,11,0.0573,-8.121,0,0.09,183.569,4,0.897
342973,0.0237,0.711,0.816,0.797,1,0.294,-6.397,1,0.0515,96.999,4,0.861
152000,0.13,0.733,0.63,0.0,11,0.162,-4.296,1,0.395,149.989,4,0.832
239222,0.904,0.325,0.163,0.0114,4,0.111,-17.611,0,0.0398,101.171,4,0.262
178131,0.0259,0.59,0.678,2.2e-05,10,0.0707,-5.48,1,0.0384,126.061,4,0.4
203093,0.000477,0.277,0.993,0.00221,1,0.207,-2.923,0,0.172,102.576,4,0.197
189221,0.88,0.378,0.0845,5.67e-06,4,0.1,-12.99,1,0.0382,134.357,4,0.151
242413,0.00136,0.414,0.936,0.0,2,0.369,-2.407,1,0.0758,170.229,4,0.74
266773,0.00239,0.429,0.661,0.00013,11,0.234,-7.227,1,0.0281,173.365,4,0.285
226540,4.36e-05,0.52,0.948,1.41e-05,6,0.0525,-3.951,0,0.0515,92.091,4,0.471
357000,0.408,0.581,0.741,0.0128,0,0.22,-9.233,1,0.204,166.038,4,0.903
223560,0.000133,0.311,0.884,0.0265,11,0.124,-4.313,1,0.0703,131.733,4,0.364
172173,0.0306,0.716,0.66,0.0,7,0.287,-4.365,0,0.0497,150.067,4,0.797
274093,0.275,0.875,0.658,0.0,0,0.122,-3.641,1,0.359,92.039,4,0.661
224333,0.287,0.397,0.763,0.0,8,0.102,-4.843,0,0.183,141.172,3,0.631
200053,0.000144,0.447,0.972,0.00657,4,0.262,-2.735,1,0.146,77.458,4,0.348
315880,0.366,0.803,0.909,0.00901,11,0.0831,-6.039,0,0.0489,133.179,4,0.972
193000,0.000242,0.606,0.887,0.0,4,0.337,-4.404,1,0.0598,119.974,4,0.903
283653,0.00822,0.668,0.628,0.0,6,0.145,-5.327,0,0.205,131.88,4,0.621
197288,0.106,0.723,0.688,0.0493,9,0.259,-4.754,0,0.044,117.929,4,0.707
223613,0.327,0.695,0.502,0.0,4,0.097,-12.01,1,0.0279,117.083,4,0.543
163404,0.125,0.814,0.495,0.0,9,0.11,-7.405,0,0.0772,140.885,4,0.347
35920,0.826,0.777,0.376,0.0,8,0.0706,-10.928,1,0.794,112.639,4,0.349
192213,0.0167,0.569,0.692,3.78e-05,9,0.126,-4.683,1,0.0323,141.632,4,0.737
162407,0.981,0.0722,0.0619,0.968,5,0.373,-27.257,1,0.0421,75.183,3,0.0722
240493,0.0054,0.895,0.522,0.347,6,0.122,-12.866,0,0.133,98.478,4,0.269
295466,0.0195,0.513,0.979,0.0951,0,0.0906,-6.362,1,0.0425,152.875,4,0.94
201600,0.459,0.779,0.654,0.0,8,0.308,-5.374,1,0.0474,105.05,3,0.933
210126,0.181,0.714,0.314,0.877,6,0.11,-8.542,1,0.0409,81.993,4,0.571
220080,0.224,0.649,0.576,0.0,1,0.445,-5.936,0,0.0449,107.989,4,0.311
174705,0.0215,0.839,0.922,0.00936,0,0.0548,-3.166,1,0.0568,122.986,4,0.328
257092,0.788,0.644,0.038,0.948,6,0.111,-24.141,0,0.0416,100.014,4,0.116
201253,0.0882,0.694,0.852,0.0,7,0.334,-5.34,0,0.257,107.178,4,0.377
164730,0.562,0.574,0.44,0.000364,1,0.103,-10.168,1,0.0315,119.895,4,0.107
233920,0.114,0.735,0.621,0.00481,7,0.235,-4.464,1,0.0576,144.078,4,0.472
254546,0.0281,0.482,0.807,0.0,0,0.177,-6.976,1,0.0457,187.918,4,0.516
228000,0.504,0.497,0.6,0.0,8,0.265,-7.677,1,0.0721,134.993,4,0.426
237362,0.708,0.589,0.183,0.0,11,0.393,-13.31,1,0.0583,90.556,4,0.36
250840,0.161,0.684,0.811,0.000363,7,0.0871,-4.494,1,0.0714,87.866,4,0.721
135090,0.556,0.921,0.537,0.00404,9,0.102,-5.723,0,0.0804,128.009,4,0.711
365333,0.234,0.505,0.745,0.0,6,0.187,-5.895,0,0.43,178.66,4,0.501
189786,0.489,0.695,0.695,0.00019,2,0.131,-6.612,1,0.0706,100.021,4,0.468
165786,0.0847,0.828,0.706,0.0,10,0.142,-7.642,0,0.195,127.993,4,0.359
193520,0.238,0.8,0.709,0.0,6,0.119,-5.834,0,0.0381,127.438,3,0.388
226346,0.603,0.658,0.394,5.65e-06,1,0.176,-7.537,1,0.025,78.926,3,0.232
165000,0.462,0.699,0.558,0.0,11,0.116,-7.622,1,0.0603,79.992,4,0.493
199426,0.0738,0.687,0.785,0.0,2,0.104,-4.522,1,0.19,160.042,4,0.753
117401,0.993,0.41,0.0199,0.949,0,0.0897,-26.699,1,0.0449,107.378,4,0.178
117306,0.184,0.962,0.563,0.0,2,0.059,-6.372,1,0.246,131.023,4,0.899
173000,0.507,0.635,0.544,0.0,1,0.262,-9.317,0,0.415,136.431,5,0.65
285866,0.946,0.394,0.0826,0.00297,7,0.154,-12.172,1,0.0392,131.512,4,0.0932
175453,0.776,0.531,0.388,2.7e-06,9,0.163,-11.518,0,0.0306,88.504,4,0.76
251333,5.17e-05,0.377,0.937,0.578,5,0.0676,-4.898,1,0.0649,120.532,4,0.375
179600,0.891,0.326,0.495,0.0,10,0.241,-10.839,1,0.0386,109.915,4,0.723
200310,0.000954,0.526,0.903,8.4e-05,2,0.111,-4.59,0,0.0444,144.017,4,0.45
233459,0.191,0.748,0.545,0.0114,8,0.0852,-4.219,0,0.285,94.528,5,0.768
138297,0.44,0.712,0.496,0.0,6,0.186,-6.061,1,0.124,141.212,4,0.638
179906,0.0767,0.825,0.653,8.74e-06,10,0.1,-6.216,0,0.102,143.933,4,0.23
210000,0.219,0.633,0.548,3.88e-05,8,0.0689,-8.018,1,0.0523,173.994,4,0.541
189908,0.033,0.879,0.662,0.0,2,0.716,-6.162,1,0.309,117.975,4,0.723
253732,0.00194,0.618,0.732,0.0525,7,0.0811,-5.565,1,0.0395,135.076,4,0.788
217118,0.214,0.717,0.605,0.0,11,0.138,-5.68,0,0.075,81.047,4,0.387
281142,0.249,0.593,0.966,0.489,5,0.0936,-2.85,0,0.0512,140.051,4,0.274
167893,0.897,0.65,0.302,0.000129,9,0.147,-14.152,1,0.0345,118.828,4,0.813
446222,0.0708,0.848,0.781,0.777,2,0.387,-7.135,1,0.0663,138.031,4,0.117
184250,0.732,0.643,0.532,0.00109,6,0.111,-9.712,1,0.374,73.902,4,0.299
182000,0.716,0.405,0.378,7.23e-06,9,0.289,-12.342,1,0.0304,90.851,4,0.563
323683,0.444,0.739,0.809,2.66e-06,10,0.0856,-5.134,0,0.0416,89.734,4,0.866
227520,0.0134,0.425,0.976,0.0,10,0.169,-3.009,1,0.178,150.006,4,0.422
222488,0.0166,0.493,0.882,2.97e-06,11,0.188,-5.37,1,0.046,123.985,4,0.685
262079,0.558,0.608,0.496,1.15e-05,0,0.152,-8.929,1,0.0309,77.037,4,0.506
187363,0.717,0.722,0.538,8.73e-05,4,0.409,-6.274,0,0.0789,144.941,4,0.498
161174,0.833,0.411,0.176,0.879,2,0.133,-22.848,1,0.0559,170.45,4,0.956
169319,0.000408,0.56,0.985,0.015,8,0.11,-3.711,1,0.109,144.968,4,0.419
210850,0.00977,0.391,0.8,3.08e-06,2,0.329,-2.761,1,0.0523,83.81,4,0.398
210677,0.0836,0.86,0.755,0.256,6,0.0717,-3.412,1,0.0487,103.989,4,0.784
179880,0.745,0.664,0.265,0.0,2,0.108,-10.227,1,0.0334,95.224,4,0.367
139440,0.000635,0.381,0.904,0.000771,2,0.865,-3.477,1,0.0565,146.19,4,0.503
125706,0.493,0.746,0.702,0.0398,4,0.0964,-8.099,1,0.0766,129.434,4,0.889
300506,0.202,0.61,0.562,0.00597,10,0.155,-6.025,0,0.0399,178.029,4,0.493
213159,0.703,0.426,0.504,4.22e-05,0,0.0911,-6.865,1,0.0636,186.379,3,0.687
260000,0.0733,0.552,0.76,0.0,0,0.0865,-4.706,1,0.342,135.702,5,0.639
160000,0.269,0.784,0.424,6.63e-06,9,0.104,-9.028,0,0.173,90.032,3,0.673
222426,0.287,0.796,0.872,0.0,9,0.284,-6.722,0,0.0573,129.894,4,0.866
192563,0.34,0.784,0.497,0.0,6,0.121,-7.74,1,0.153,74.974,4,0.535
232000,0.111,0.809,0.616,0.000116,6,0.105,-11.343,0,0.0757,149.974,4,0.433
247426,0.129,0.698,0.922,0.0,1,0.106,-3.359,1,0.517,126.594,5,0.691
266277,0.416,0.255,0.479,0.579,7,0.103,-9.643,1,0.031,136.827,4,0.0609
231924,0.841,0.36,0.223,0.727,2,0.0947,-19.5,1,0.0337,99.75,4,0.0519
183866,0.00207,0.456,0.687,0.0,4,0.0875,-6.508,1,0.0354,168.129,4,0.55
308202,0.00638,0.467,0.83,0.136,8,0.169,-8.289,1,0.0486,121.746,4,0.406
140620,0.00283,0.764,0.925,0.171,1,0.194,-1.969,1,0.0762,127.95,4,0.586
261666,0.79,0.533,0.152,2.46e-05,2,0.148,-14.996,1,0.0302,143.972,4,0.132
311106,0.000289,0.217,0.905,0.00011,2,0.222,-4.103,1,0.0752,96.95,4,0.236
291781,0.0668,0.854,0.692,0.0,7,0.247,-6.625,1,0.0479,101.865,4,0.753
215759,0.374,0.747,0.834,0.0,3,0.0586,-2.867,0,0.045,128.005,4,0.687
313760,0.347,0.456,0.755,0.0,5,0.605,-5.642,1,0.0608,143.489,4,0.312
190471,0.493,0.763,0.572,0.00118,11,0.106,-7.312,0,0.0595,151.93,4,0.25
220866,0.0485,0.746,0.79,0.0261,11,0.0534,-4.7,0,0.0257,107.231,4,0.891
148573,0.017,0.403,0.956,7.09e-05,6,0.0893,-7.376,1,0.0732,157.706,4,0.561
322266,0.29,0.68,0.64,0.00593,1,0.124,-6.691,0,0.0336,105.981,4,0.738
210626,0.135,0.747,0.716,0.0,11,0.251,-2.457,0,0.075,125.008,4,0.751
158160,0.753,0.511,0.417,0.0,8,0.0913,-13.912,1,0.033,174.436,4,0.96
250251,0.567,0.659,0.502,0.000496,7,0.128,-7.223,0,0.0543,160.056,4,0.537
347093,0.00258,0.417,0.877,0.00165,2,0.398,-8.422,1,0.0495,91.578,4,0.593
238120,0.0685,0.543,0.572,0.00119,5,0.0823,-13.124,1,0.0317,113.312,4,0.533
211866,0.164,0.425,0.642,0.0,4,0.118,-5.06,0,0.0502,170.008,4,0.112
158040,0.782,0.582,0.636,0.0,0,0.534,-9.266,1,0.0381,135.769,4,0.715
63080,0.822,0.519,0.36,0.0,10,0.177,-8.575,0,0.105,97.42,4,0.7
193650,0.166,0.819,0.585,0.0,4,0.111,-5.816,1,0.16,119.048,4,0.456
296953,0.364,0.779,0.943,0.0,9,0.641,-2.524,1,0.174,105.441,4,0.696
268706,0.681,0.695,0.282,0.0267,9,0.0767,-15.359,1,0.0295,91.681,4,0.445
234080,0.909,0.643,0.132,0.0,5,0.101,-11.266,0,0.0931,114.251,4,0.132
225637,0.113,0.631,0.835,1.2e-05,2,0.331,-5.214,1,0.0568,98.971,4,0.466
296026,0.56,0.758,0.666,0.0,5,0.0912,-9.022,0,0.0445,92.811,4,0.961
143693,0.336,0.552,0.474,0.0,7,0.173,-6.847,1,0.0275,92.156,4,0.7
212500,0.153,0.841,0.798,3.33e-06,1,0.0618,-4.206,0,0.229,95.948,4,0.591
224866,0.00282,0.823,0.745,0.000332,5,0.323,-6.637,0,0.247,91.919,4,0.58
257223,0.134,0.779,0.641,8.19e-06,2,0.0831,-11.228,1,0.158,164.976,4,0.885
316040,0.000543,0.603,0.794,0.000221,5,0.123,-6.73,1,0.0265,126.036,4,0.68
166573,0.152,0.758,0.867,0.0,11,0.308,-5.087,1,0.0475,102.018,4,0.964
246773,0.0303,0.672,0.574,2.02e-06,9,0.18,-4.663,1,0.0993,103.019,4,0.106
191800,0.028,0.705,0.735,0.0783,11,0.112,-6.646,1,0.0931,132.627,4,0.448
207830,0.985,0.606,0.035,0.945,0,0.219,-21.878,0,0.0528,76.986,4,0.27
289906,0.00133,0.291,0.79,5.61e-06,11,0.0811,-5.683,0,0.0363,155.667,3,0.513
191331,1.15e-05,0.13,0.991,0.00412,11,0.225,-3.126,1,0.0604,185.364,4,0.505
390146,0.201,0.225,0.889,0.734,7,0.379,-4.371,1,0.0337,96.02,4,0.599
218933,0.000264,0.413,0.873,0.0025,8,0.204,-4.151,1,0.0535,116.681,3,0.481
390373,0.000294,0.895,0.751,0.0032,1,0.0524,-6.373,0,0.0588,126.053,4,0.768
204664,0.00381,0.8,0.578,0.0,4,0.359,-5.144,0,0.0485,143.01,4,0.367
189720,0.000528,0.443,0.918,5.39e-06,8,0.128,-3.299,1,0.0453,175.033,4,0.199
240800,0.00255,0.438,0.805,5.69e-05,8,0.0842,-6.237,1,0.0624,113.253,4,0.564
123364,0.991,0.486,0.0349,0.929,7,0.091,-22.107,0,0.0643,77.563,4,0.162
221153,0.0164,0.728,0.69,0.0,8,0.104,-4.344,0,0.0524,94.028,4,0.415
384906,0.00905,0.688,0.716,0.732,1,0.0921,-10.437,0,0.032,144.122,4,0.977
281173,0.336,0.876,0.842,0.0,1,0.286,-7.563,1,0.0353,120.969,4,0.956
213066,0.0109,0.646,0.923,0.0,9,0.746,-3.108,1,0.169,153.659,4,0.74
214289,0.191,0.687,0.792,0.0,5,0.167,-2.749,1,0.0452,100.015,4,0.671
187428,0.113,0.561,0.602,0.0,0,0.142,-9.396,1,0.218,104.184,4,0.0398
253746,0.601,0.543,0.696,0.215,7,0.384,-4.572,1,0.0426,92.15,4,0.849
208200,0.0114,0.714,0.713,0.0183,2,0.0608,-5.52,0,0.027,93.006,4,0.9
